ID,code_du_bureau_de_vote,adresse_orig,nb_inscrits,logements_total,etages_moy,X,Y
284,8,24 CHEMIN D'ARANS,2,3.0,2.0,-1.478155999999999,43.48334299999999
285,8,28 CHEMIN D'ARANS,1,2.0,2.0,-1.4782959999999998,43.483120000000014
286,8,2 IMPASSE D'ARANS,3,1.0,2.0,-1.4780659999999999,43.48297200000001
287,8,3 IMPASSE D'ARANS,3,1.0,2.0,-1.4778540000000007,43.48298900000002
288,8,4 IMPASSE D'ARANS,1,1.0,2.0,-1.4778350000000002,43.48290300000002
289,8,5 IMPASSE D'ARANS,2,1.0,2.0,-1.4776979999999993,43.482902
290,29,2 RUE D'ARCONDAU,1,1.0,1.0,-1.4362009999999992,43.49878700000001
291,29,4 RUE D'ARCONDAU,3,1.0,2.0,-1.4358399999999998,43.49882300000001
292,29,8 RUE D'ARCONDAU,3,1.0,1.0,-1.4354070000000005,43.499011
293,29,10 RUE D'ARCONDAU,4,0.0,,-1.4353520000000002,43.499038000000006
294,17,22 AVENUE DES ARÈNES,2,,,-1.4887640000000002,43.495747000000016
295,17,2 AVENUE DES ARÈNES,26,0.0,,-1.4864739999999996,43.494422
296,17,6 AVENUE DES ARÈNES,12,18.0,5.0,-1.4882009999999997,43.495536999999985
297,20,7 AVENUE DES ARÈNES,2,3.0,4.0,-1.4870860000000008,43.49457399999999
298,17,8 AVENUE DES ARÈNES,2,1.0,2.0,-1.4885499999999992,43.495697999999976
299,20,9 AVENUE DES ARÈNES,5,1.0,2.0,-1.487219000000001,43.49462500000001
300,17,10 AVENUE DES ARÈNES,5,6.0,3.0,-1.48873,43.495754000000005
301,20,11 AVENUE DES ARÈNES,3,1.0,2.0,-1.4873230000000004,43.49467
302,17,14 AVENUE DES ARÈNES,1,1.0,2.0,-1.4891159999999997,43.49589000000001
303,20,15 AVENUE DES ARÈNES,3,2.0,3.0,-1.4876250000000002,43.49486199999999
304,17,16 AVENUE DES ARÈNES,1,1.0,1.0,-1.489241,43.495979999999996
305,17,18 AVENUE DES ARÈNES,10,3.0,3.0,-1.489469,43.49622500000002
306,20,19 AVENUE DES ARÈNES,4,1.0,3.0,-1.4879889999999993,43.495304999999995
307,17,20 AVENUE DES ARÈNES,10,6.0,4.0,-1.4896649999999996,43.496431
308,20,21 AVENUE DES ARÈNES,4,1.0,3.0,-1.488297,43.49546400000001
309,20,23 AVENUE DES ARÈNES,2,1.0,3.0,-1.488442,43.495542
310,17,24 AVENUE DES ARÈNES,22,0.0,,-1.4898970000000002,43.496690000000015
311,20,25 AVENUE DES ARÈNES,1,1.0,3.0,-1.4886069999999996,43.49562900000001
312,17,26 AVENUE DES ARÈNES,2,1.0,2.0,-1.4900650000000006,43.496757
313,20,29 AVENUE DES ARÈNES,5,0.0,,-1.4890970000000001,43.495785
314,20,31 AVENUE DES ARÈNES,1,3.0,2.0,-1.4893689999999988,43.495971
315,17,33 AVENUE DES ARÈNES,3,1.0,2.0,-1.4897359999999988,43.496326999999994
316,17,35 AVENUE DES ARÈNES,1,1.0,2.0,-1.4898429999999998,43.49645800000001
317,17,37 AVENUE DES ARÈNES,2,2.0,2.0,-1.489982,43.496605
318,17,37BIS AVENUE DES ARÈNES,1,2.0,2.0,-1.490054,43.496691999999996
319,2,9 Rue Argenterie,3,,,-1.4763800000000007,43.49092800000001
320,2,1 RUE ARGENTERIE,10,9.0,6.0,-1.4760270000000004,43.49091
321,2,2 RUE ARGENTERIE,1,1.0,4.0,-1.4760640000000014,43.49097500000001
322,2,3 RUE ARGENTERIE,2,1.0,4.0,-1.476131999999999,43.490903
323,2,5 RUE ARGENTERIE,7,4.0,5.0,-1.4762050000000007,43.490897
324,2,6 RUE ARGENTERIE,4,4.0,5.0,-1.4762389999999999,43.490975000000006
325,2,7 RUE ARGENTERIE,5,0.0,,-1.4763049999999993,43.49089
326,2,8 RUE ARGENTERIE,7,6.0,5.0,-1.476304,43.49097300000001
327,2,10 RUE ARGENTERIE,8,4.0,5.0,-1.4764229999999998,43.49097900000001
328,2,12 RUE ARGENTERIE,7,6.0,5.0,-1.476513000000001,43.490991000000015
329,2,20 RUE ARGENTERIE,6,4.0,5.0,-1.4766599999999988,43.49087999999999
330,6,3 RUE ARISTIDE BRIAND,30,86.0,9.0,-1.466999,43.49355400000002
331,6,4 RUE ARISTIDE BRIAND,5,9.0,5.0,-1.4671049999999999,43.49328499999999
332,6,6 RUE ARISTIDE BRIAND,3,3.0,4.0,-1.467019000000001,43.493351
333,6,8 RUE ARISTIDE BRIAND,6,6.0,4.0,-1.4669049999999995,43.493435000000005
334,6,13 RUE ARISTIDE BRIAND,24,29.0,4.333333333333333,-1.4657249999999997,43.49449400000001
335,6,14 RUE ARISTIDE BRIAND,1,2.0,3.0,-1.4664009999999985,43.49382399999999
336,6,15 RUE ARISTIDE BRIAND,6,6.0,3.0,-1.4655579999999993,43.494615
337,6,16 RUE ARISTIDE BRIAND,3,1.0,2.0,-1.466345999999999,43.493866000000004
338,6,17 RUE ARISTIDE BRIAND,3,0.0,,-1.4654089999999993,43.494735
339,6,19 RUE ARISTIDE BRIAND,3,2.0,3.0,-1.4652669999999992,43.494839
340,6,20 RUE ARISTIDE BRIAND,7,9.0,4.0,-1.4658539999999984,43.493954000000016
341,6,21 RUE ARISTIDE BRIAND,43,0.0,,-1.4649169999999998,43.495109
342,6,22 RUE ARISTIDE BRIAND,4,9.0,4.0,-1.4656899999999988,43.49407000000001
343,6,24 RUE ARISTIDE BRIAND,10,5.0,3.0,-1.465563,43.494437
344,6,30 RUE ARISTIDE BRIAND,22,17.0,4.0,-1.4653170000000006,43.494620000000005
345,6,32 RUE ARISTIDE BRIAND,11,7.0,3.0,-1.465014,43.494855000000015
346,6,34 RUE ARISTIDE BRIAND,10,6.0,3.0,-1.4648359999999991,43.49498700000001
347,6,36 RUE ARISTIDE BRIAND,3,2.0,2.0,-1.4647070000000002,43.495092
348,2,6 RUE ARISTIDES DE SOUSA MENDES,10,0.0,,-1.4770249999999996,43.49158299999997
349,27,1 ALLÉE D'ARMANET,2,0.0,1.0,-1.450968,43.49973300000001
350,27,3 ALLÉE D'ARMANET,3,2.0,2.0,-1.4510660000000004,43.49973299999999
351,27,5 ALLÉE D'ARMANET,4,0.0,1.0,-1.4512100000000006,43.499577
352,27,7 ALLÉE D'ARMANET,1,2.0,2.0,-1.4512950000000002,43.499577
353,27,8 ALLÉE D'ARMANET,8,3.0,3.0,-1.4513589999999996,43.49976799999999
354,27,9 ALLÉE D'ARMANET,10,3.0,3.0,-1.4515299999999998,43.499590000000005
355,27,10 ALLÉE D'ARMANET,4,4.0,3.0,-1.4515619999999991,43.49976899999999
356,27,11 ALLÉE D'ARMANET,12,3.0,3.0,-1.451714999999999,43.49958799999998
357,27,12 ALLÉE D'ARMANET,10,0.0,,-1.4518540000000015,43.49976200000001
358,27,13 ALLÉE D'ARMANET,4,0.0,,-1.451918000000001,43.49960900000001
359,27,14 ALLÉE D'ARMANET,8,3.0,3.0,-1.4520610000000012,43.49976000000004
360,27,15 ALLÉE D'ARMANET,6,0.0,1.0,-1.4520089999999999,43.49961100000001
361,9,1 AVENUE ARNAUD D'OYHENART,3,10.0,3.0,-1.4829259999999986,43.48240099999999
362,9,3 AVENUE ARNAUD D'OYHENART,2,1.0,3.0,-1.483057999999999,43.48243399999999
363,9,4 AVENUE ARNAUD D'OYHENART,4,2.0,1.0,-1.4831480000000004,43.482555000000005
364,9,5 AVENUE ARNAUD D'OYHENART,5,1.0,3.0,-1.483283999999998,43.48249899999998
365,9,7 AVENUE ARNAUD D'OYHENART,7,1.0,2.0,-1.4838549999999993,43.48265399999999
366,9,8 AVENUE ARNAUD D'OYHENART,2,2.0,3.0,-1.483772000000001,43.482724
367,9,9 AVENUE ARNAUD D'OYHENART,2,1.0,3.0,-1.4839819999999997,43.482693999999995
368,9,11 AVENUE ARNAUD D'OYHENART,2,1.0,3.0,-1.484138000000001,43.482739
369,9,13 AVENUE ARNAUD D'OYHENART,2,1.0,2.0,-1.4842470000000003,43.482768
370,28,2 AVENUE ARRIBE LABOURD,1,1.0,2.0,-1.447865999999999,43.503402999999985
371,28,3 AVENUE ARRIBE LABOURD,1,2.0,2.0,-1.448088999999999,43.503594
372,28,4 AVENUE ARRIBE LABOURD,1,1.0,2.0,-1.4478369999999996,43.50343899999999
373,28,5 AVENUE ARRIBE LABOURD,1,1.0,2.0,-1.4479940000000002,43.503623
374,28,6 AVENUE ARRIBE LABOURD,1,1.0,2.0,-1.4478110000000002,43.503508000000004
375,28,8 AVENUE ARRIBE LABOURD,2,1.0,2.0,-1.4477819999999992,43.503541000000006
376,28,9 AVENUE ARRIBE LABOURD,2,1.0,2.0,-1.4479269999999993,43.503751
377,28,10 AVENUE ARRIBE LABOURD,1,1.0,2.0,-1.4477209999999998,43.503594
378,28,11 AVENUE ARRIBE LABOURD,1,0.0,,-1.4478899999999992,43.50379799999998
379,28,12 AVENUE ARRIBE LABOURD,2,1.0,2.0,-1.4476960000000003,43.503626000000004
380,28,16 AVENUE ARRIBE LABOURD,1,1.0,2.0,-1.4476429999999991,43.50373499999999
381,28,17 AVENUE ARRIBE LABOURD,2,1.0,2.0,-1.4474109999999987,43.503857
382,28,19 AVENUE ARRIBE LABOURD,1,1.0,2.0,-1.447276,43.503803000000005
383,28,20 AVENUE ARRIBE LABOURD,6,1.0,2.0,-1.4472159999999996,43.50378
384,28,1 SQUARE ARRIBE LABOURD,1,1.0,2.0,-1.4475249999999993,43.50438499999999
385,28,2 SQUARE ARRIBE LABOURD,1,1.0,2.0,-1.4474549999999993,43.504428
386,28,3 SQUARE ARRIBE LABOURD,1,1.0,2.0,-1.4473909999999999,43.504437000000024
387,28,4 SQUARE ARRIBE LABOURD,5,1.0,2.0,-1.447316999999999,43.504487
388,28,5 SQUARE ARRIBE LABOURD,2,1.0,2.0,-1.4471769999999988,43.504482999999986
389,28,6 SQUARE ARRIBE LABOURD,3,1.0,2.0,-1.4471009999999989,43.504451999999986
390,28,7 SQUARE ARRIBE LABOURD,1,2.0,2.0,-1.4470189999999992,43.504433
391,28,8 SQUARE ARRIBE LABOURD,1,2.0,2.0,-1.446974,43.504419000000006
392,28,10 SQUARE ARRIBE LABOURD,2,1.0,2.0,-1.4470830000000001,43.50430200000002
393,28,11 SQUARE ARRIBE LABOURD,3,1.0,2.0,-1.4471389999999988,43.50421800000001
394,28,12 SQUARE ARRIBE LABOURD,3,1.0,2.0,-1.4471819999999995,43.50415300000001
395,28,13 SQUARE ARRIBE LABOURD,1,1.0,2.0,-1.4472829999999997,43.504129
396,28,14 SQUARE ARRIBE LABOURD,2,1.0,2.0,-1.4473569999999998,43.50415000000002
397,28,15 SQUARE ARRIBE LABOURD,5,1.0,2.0,-1.4474309999999997,43.504177
398,28,16 SQUARE ARRIBE LABOURD,1,1.0,2.0,-1.4475159999999994,43.504211
399,30,76 RUE D'ARROUSETS,4,,,-1.4432039999999984,43.494343
400,30,9 RUE D'ARROUSETS,2,0.0,,-1.4505039999999982,43.493638999999995
401,30,13 RUE D'ARROUSETS,4,1.0,1.0,-1.4484739999999994,43.49303600000002
402,30,14 RUE D'ARROUSETS,4,1.0,2.0,-1.4482509999999995,43.492526999999995
403,30,17 RUE D'ARROUSETS,4,1.0,2.0,-1.4479809999999989,43.49315500000001
404,30,18 RUE D'ARROUSETS,3,2.0,2.0,-1.4479309999999992,43.49302299999999
405,30,18TER RUE D'ARROUSETS,1,1.0,2.0,-1.447936,43.49263100000001
406,30,19 RUE D'ARROUSETS,2,1.0,1.0,-1.447679,43.493308999999996
407,30,20 RUE D'ARROUSETS,2,1.0,2.0,-1.4474070000000003,43.493295000000025
408,30,22 RUE D'ARROUSETS,8,8.0,2.0,-1.4472600000000002,43.49336800000001
409,30,24 RUE D'ARROUSETS,28,0.0,,-1.447084,43.493443999999975
410,30,30 RUE D'ARROUSETS,2,1.0,1.0,-1.446204,43.493724
411,30,31 RUE D'ARROUSETS,2,1.0,1.0,-1.4456140000000002,43.49401300000001
412,30,32 RUE D'ARROUSETS,3,1.0,2.0,-1.4459260000000005,43.493792000000006
413,30,32B RUE D'ARROUSETS,2,0.0,1.0,-1.4458240000000004,43.49381500000002
414,30,35 RUE D'ARROUSETS,3,0.0,,-1.4450059999999998,43.49416900000001
415,30,36 RUE D'ARROUSETS,2,1.0,2.0,-1.4451949999999998,43.493976
416,30,41 RUE D'ARROUSETS,4,1.0,1.0,-1.4445109999999994,43.494762
417,30,41BIS RUE D'ARROUSETS,2,1.0,1.0,-1.4443189999999997,43.494615
418,30,42 RUE D'ARROUSETS,2,1.0,2.0,-1.4436610000000003,43.494228
419,30,43 RUE D'ARROUSETS,2,1.0,1.0,-1.4439769999999998,43.494398999999994
420,30,44 RUE D'ARROUSETS,2,1.0,2.0,-1.443599,43.49409299999999
421,30,46 RUE D'ARROUSETS,2,1.0,2.0,-1.4435620000000002,43.49397399999999
422,30,47 RUE D'ARROUSETS,29,27.0,2.5,-1.4432090000000006,43.494561000000004
423,30,48 RUE D'ARROUSETS,12,0.0,,-1.4435469999999997,43.494392
424,30,48BIS RUE D'ARROUSETS,2,0.0,,-1.4433700000000003,43.494415000000004
425,30,50 RUE D'ARROUSETS,3,1.0,1.0,-1.4429300000000003,43.49448499999999
426,30,52 RUE D'ARROUSETS,21,19.0,3.5,-1.4423490000000003,43.49457200000002
427,30,54 RUE D'ARROUSETS,1,1.0,2.0,-1.4420880000000003,43.49461400000002
428,30,56 RUE D'ARROUSETS,2,1.0,1.0,-1.4419279999999999,43.49463800000001
429,30,58 RUE D'ARROUSETS,2,1.0,2.0,-1.4416170000000001,43.494681000000014
430,30,60 RUE D'ARROUSETS,2,1.0,2.0,-1.441143,43.49474599999999
431,29,63 RUE D'ARROUSETS,2,1.0,1.0,-1.4405390000000005,43.494935000000005
432,30,64 RUE D'ARROUSETS,28,26.0,3.0,-1.4405739999999982,43.494817999999995
433,30,66 RUE D'ARROUSETS,4,1.0,2.0,-1.4402270000000001,43.494907000000005
434,30,68 RUE D'ARROUSETS,4,1.0,2.0,-1.4400770000000003,43.494938
435,29,69 RUE D'ARROUSETS,4,1.0,2.0,-1.4396849999999999,43.49515
436,30,70 RUE D'ARROUSETS,26,33.0,4.0,-1.4396189999999998,43.49502700000001
437,30,74 RUE D'ARROUSETS,2,1.0,2.0,-1.4392709999999993,43.495069999999984
438,30,82 RUE D'ARROUSETS,6,1.0,2.0,-1.4375939999999992,43.49517499999998
439,30,82TER RUE D'ARROUSETS,1,1.0,2.0,-1.4375729999999995,43.49511900000002
440,29,87 RUE D'ARROUSETS,2,0.0,,-1.4380169999999997,43.496096999999985
441,29,105 RUE D'ARROUSETS,3,1.0,2.0,-1.435394,43.4962
442,30,106 RUE D'ARROUSETS,47,0.0,,-1.434967999999999,43.495775
443,29,107 RUE D'ARROUSETS,1,1.0,2.0,-1.4349530000000008,43.496210000000005
444,30,108 RUE D'ARROUSETS,5,1.0,3.0,-1.4349050000000003,43.495762
445,30,108BIS RUE D'ARROUSETS,3,1.0,1.0,-1.434804,43.495763999999994
446,30,108TER RUE D'ARROUSETS,3,1.0,2.0,-1.434724,43.49584500000001
447,30,110 RUE D'ARROUSETS,7,6.0,2.0,-1.4345720000000004,43.496122
448,30,112 RUE D'ARROUSETS,21,0.0,,-1.4344169999999996,43.49617
449,30,114 RUE D'ARROUSETS,25,26.0,4.0,-1.4341119999999992,43.496294
450,12,1 RUE DE L'ARSAMENDI,2,1.0,1.0,-1.5022790000000004,43.479308
451,12,3 RUE DE L'ARSAMENDI,5,1.0,2.0,-1.5022939999999994,43.47912000000001
452,12,4 RUE DE L'ARSAMENDI,2,0.0,,-1.5024790000000001,43.478899
453,12,5 Rue de l'Arsamendi,3,1.0,1.0,-1.5023169999999995,43.478946
454,12,6 RUE DE L'ARSAMENDI,2,1.0,2.0,-1.5024990000000005,43.47871500000001
455,12,7 RUE DE L'ARSAMENDI,1,1.0,1.0,-1.5023309999999992,43.478753
456,12,8 RUE DE L'ARSAMENDI,3,1.0,1.0,-1.5025059999999995,43.478555
457,12,9 RUE DE L'ARSAMENDI,1,1.0,1.0,-1.5023650000000017,43.47856300000002
458,12,11 RUE DE L'ARSAMENDI,3,1.0,1.0,-1.502380999999999,43.47841600000001
459,12,12 RUE DE L'ARSAMENDI,4,1.0,1.0,-1.5026099999999996,43.478215999999975
460,12,13 RUE DE L'ARSAMENDI,3,2.0,1.0,-1.5023419999999998,43.47824400000002
461,12,14 RUE DE L'ARSAMENDI,5,1.0,2.0,-1.5025349999999995,43.478151
462,3,1 RUE DES AUGUSTINS,1,1.0,4.0,-1.4759530000000005,43.488608
463,3,2 RUE DES AUGUSTINS,5,5.0,3.0,-1.4758480000000005,43.48864199999999
464,3,3 RUE DES AUGUSTINS,1,5.0,3.0,-1.4759519999999988,43.488908999999985
465,3,4 RUE DES AUGUSTINS,2,6.0,5.0,-1.4758469999999988,43.488688
466,3,5 RUE DES AUGUSTINS,1,0.0,,-1.4759159999999998,43.489028000000005
467,3,8 RUE DES AUGUSTINS,1,1.0,2.0,-1.4758469999999997,43.488764000000025
468,3,10 RUE DES AUGUSTINS,2,5.0,5.0,-1.4758479999999987,43.48882000000001
469,3,12 RUE DES AUGUSTINS,2,3.0,3.0,-1.4758460000000004,43.488880999999985
470,3,20 RUE DES AUGUSTINS,1,4.0,4.0,-1.4758550000000001,43.48913900000001
471,29,11 RUE DES AULNES,7,13.0,4.0,-1.431845999999999,43.509354000000016
472,29,13 RUE DES AULNES,11,13.0,4.0,-1.432137999999999,43.50921800000001
473,29,15 RUE DES AULNES,8,0.0,,-1.43246,43.50931500000001
474,29,17 RUE DES AULNES,11,0.0,,-1.4328110000000003,43.509404
475,29,1 CHEMIN DU MOULIN DE BACHEFORES,36,0.0,,-1.4336999999999993,43.49677100000001
476,29,3 CHEMIN DU MOULIN DE BACHEFORES,2,1.0,1.0,-1.4335489999999995,43.49717199999999
477,30,4 CHEMIN DU MOULIN DE BACHEFORES,5,0.0,,-1.433163,43.496826000000006
478,30,4BIS CHEMIN DU MOULIN DE BACHEFORES,4,8.0,3.0,-1.4336529999999987,43.49664099999999
479,30,4TER CHEMIN DU MOULIN DE BACHEFORES,1,4.0,3.0,-1.4334519999999993,43.496866999999995
480,29,5 CHEMIN DU MOULIN DE BACHEFORES,6,0.0,,-1.433854,43.497292
481,29,7 CHEMIN DU MOULIN DE BACHEFORES,1,1.0,1.0,-1.4340599999999994,43.497465999999996
482,30,8 CHEMIN DU MOULIN DE BACHEFORES,3,1.0,2.0,-1.4333610000000012,43.497030000000024
483,29,9 CHEMIN DU MOULIN DE BACHEFORES,4,1.0,2.0,-1.433542999999998,43.49726999999998
484,29,13 CHEMIN DU MOULIN DE BACHEFORES,1,0.0,,-1.4322319999999995,43.49772299999999
485,29,15 CHEMIN DU MOULIN DE BACHEFORES,4,1.0,2.0,-1.4316169999999993,43.497734000000015
486,29,17 CHEMIN DU MOULIN DE BACHEFORES,4,1.0,2.0,-1.4306879999999995,43.49776899999999
487,30,22 CHEMIN DU MOULIN DE BACHEFORES,2,0.0,,-1.427173000000001,43.49660600000001
488,18,5 BOULEVARD DU BAB,1,,,-1.4837480000000007,43.495957000000004
489,18,2 BOULEVARD DU BAB,28,205.0,9.0,-1.4810000000000008,43.49559800000001
490,18,4 BOULEVARD DU BAB,26,205.0,9.0,-1.4811500000000006,43.49536400000001
491,18,6 BOULEVARD DU BAB,23,205.0,9.0,-1.4816320000000005,43.49521200000002
492,18,12 BOULEVARD DU BAB,1,0.0,,-1.481911,43.495262
493,18,16 BOULEVARD DU BAB,1,1.0,2.0,-1.482902,43.495454
494,18,26 BOULEVARD DU BAB,61,0.0,,-1.4846010000000005,43.49627399999999
495,12,1 AVENUE DE BAIGURA,2,1.0,2.0,-1.4989339999999982,43.47798800000001
496,12,2 AVENUE DE BAIGURA,1,1.0,2.0,-1.4990099999999988,43.477997
497,12,3 AVENUE DE BAIGURA,1,1.0,2.0,-1.4990809999999999,43.478005
498,12,4 AVENUE DE BAIGURA,2,1.0,2.0,-1.499148,43.478015
499,12,5 AVENUE DE BAIGURA,1,1.0,2.0,-1.4992249999999991,43.47802199999999
500,12,6 AVENUE DE BAIGURA,3,1.0,2.0,-1.499287,43.478032999999996
501,12,7 AVENUE DE BAIGURA,2,1.0,2.0,-1.499359000000001,43.47804000000003
502,12,8 AVENUE DE BAIGURA,3,1.0,2.0,-1.4994189999999996,43.478047999999994
503,12,9 AVENUE DE BAIGURA,3,1.0,2.0,-1.4994859999999997,43.478056000000024
504,12,11 AVENUE DE BAIGURA,1,1.0,2.0,-1.499631999999999,43.47807199999999
505,12,13 AVENUE DE BAIGURA,1,1.0,2.0,-1.4997669999999992,43.478092
506,12,14 AVENUE DE BAIGURA,2,1.0,2.0,-1.4998860000000007,43.47810400000003
507,12,15 AVENUE DE BAIGURA,2,1.0,2.0,-1.4999709999999995,43.478113
508,12,16 AVENUE DE BAIGURA,1,1.0,2.0,-1.5000160000000002,43.47811900000001
509,12,17 AVENUE DE BAIGURA,1,1.0,2.0,-1.500108999999999,43.478131
510,12,18 AVENUE DE BAIGURA,1,1.0,2.0,-1.5001590000000002,43.47814000000001
511,12,19 AVENUE DE BAIGURA,3,1.0,2.0,-1.500244,43.47814600000002
512,12,20 AVENUE DE BAIGURA,1,1.0,2.0,-1.5002920000000006,43.478152000000016
513,12,23 AVENUE DE BAIGURA,1,1.0,2.0,-1.5005279999999994,43.47818199999998
514,12,24 AVENUE DE BAIGURA,1,1.0,2.0,-1.5006249999999997,43.478195
515,12,25 AVENUE DE BAIGURA,1,1.0,2.0,-1.5007079999999986,43.478206
516,12,27 AVENUE DE BAIGURA,1,1.0,2.0,-1.5008520000000003,43.478224000000004
517,12,28 AVENUE DE BAIGURA,1,1.0,2.0,-1.5008969999999993,43.478229
518,12,29 AVENUE DE BAIGURA,4,1.0,2.0,-1.5009869999999998,43.47824200000001
519,12,30 AVENUE DE BAIGURA,2,1.0,2.0,-1.5010320000000004,43.478247
520,12,31 AVENUE DE BAIGURA,2,1.0,2.0,-1.5011110000000003,43.478256
521,12,32 AVENUE DE BAIGURA,2,1.0,2.0,-1.501169999999999,43.47826200000001
522,12,33 AVENUE DE BAIGURA,2,1.0,2.0,-1.5012479999999997,43.478271
523,29,6 IMPASSE EMILE PRESTAT,2,0.0,,-1.441454999999999,43.4962
524,29,11 IMPASSE EMILE PRESTAT,2,0.0,,-1.4408279999999998,43.496639000000016
525,8,1 RUE BALANGUE,142,222.0,12.0,-1.4802859999999995,43.484068
526,8,2 RUE BALANGUE,1,5.0,3.0,-1.4803479999999989,43.484279999999984
527,8,6 RUE BALANGUE,2,4.0,3.0,-1.480418999999999,43.484158
528,8,12 RUE BALANGUE,1,0.0,1.0,-1.4805359999999996,43.48392900000001
529,8,14 RUE BALANGUE,4,10.0,5.0,-1.4809520000000003,43.48372700000002
530,8,16 RUE BALANGUE,6,10.0,5.0,-1.481223,43.48379500000001
531,18,3 RUE DE BALICHON,1,,,-1.4874919999999998,43.49753
532,18,5 RUE DE BALICHON,12,0.0,,-1.487303,43.497644
533,18,11 RUE DE BALICHON,2,1.0,2.0,-1.4874700000000003,43.49749300000001
534,18,13 RUE DE BALICHON,4,6.0,3.0,-1.4875549999999986,43.49740100000001
535,8,2 RUE DE BALTET,5,1.0,2.0,-1.4832890000000003,43.486845
536,8,6 RUE DE BALTET,3,3.0,3.0,-1.483591,43.486757
537,8,7 RUE DE BALTET,1,1.0,1.0,-1.4849679999999998,43.48651800000002
538,8,8 RUE DE BALTET,1,2.0,3.0,-1.4837109999999991,43.48674699999998
539,8,10 RUE DE BALTET,1,0.0,,-1.483899999999999,43.486731999999996
540,8,12 RUE DE BALTET,2,4.0,3.0,-1.4840099999999992,43.48672200000001
541,8,13 RUE DE BALTET,1,1.0,3.0,-1.4859409999999993,43.48634100000002
542,8,14 RUE DE BALTET,2,1.0,2.0,-1.4841210000000007,43.486709000000005
543,8,16 RUE DE BALTET,2,0.0,,-1.4842639999999983,43.48669799999998
544,8,17 RUE DE BALTET,1,1.0,3.0,-1.486382,43.48624600000001
545,8,18 RUE DE BALTET,3,3.0,2.0,-1.484404,43.486692999999995
546,8,19 RUE DE BALTET,2,3.0,3.0,-1.4865549999999996,43.486222000000005
547,8,20 RUE DE BALTET,42,0.0,,-1.4847590000000004,43.486649
548,8,21 RUE DE BALTET,7,14.0,3.0,-1.4867419999999996,43.486234999999986
549,8,22 RUE DE BALTET,3,2.0,2.0,-1.4850449999999997,43.48660200000001
550,8,23 RUE DE BALTET,6,2.0,1.5,-1.4870959999999989,43.48626899999999
551,8,24 RUE DE BALTET,1,1.0,1.0,-1.485173,43.486582000000006
552,8,25 RUE DE BALTET,1,1.0,2.0,-1.4871820000000002,43.48627500000001
553,8,27 RUE DE BALTET,1,1.0,1.0,-1.4873649999999994,43.486277000000015
554,8,30 RUE DE BALTET,8,0.0,,-1.485763,43.48645600000001
555,8,32 RUE DE BALTET,2,1.0,3.0,-1.4860900000000008,43.486381000000016
556,8,36 RUE DE BALTET,1,0.0,,-1.4865479999999998,43.486318
557,8,44 RUE DE BALTET,2,2.0,2.0,-1.487303,43.486329000000005
558,11,28 ALLÉE MAÏTÉ BARNETCHE,1,1.0,1.0,-1.4781799999999992,43.476265999999995
559,11,36 ALLÉE MAÏTÉ BARNETCHE,3,1.0,2.0,-1.4799590000000011,43.47480200000001
560,11,37 ALLÉE MAÏTÉ BARNETCHE,2,0.0,,-1.4800259999999996,43.474763
561,11,39 ALLÉE MAÏTÉ BARNETCHE,5,0.0,,-1.4801080000000002,43.474695
562,11,40 ALLÉE MAÏTÉ BARNETCHE,5,1.0,2.0,-1.4806129999999988,43.47437499999999
563,11,42 ALLÉE MAÏTÉ BARNETCHE,1,0.0,,-1.4809330000000007,43.47418500000001
564,11,45 ALLÉE MAÏTÉ BARNETCHE,4,2.0,1.0,-1.481703999999999,43.473721999999995
565,11,48 ALLÉE MAÏTÉ BARNETCHE,5,6.0,2.0,-1.4820200000000001,43.47352200000001
566,16,3 ALLÉE MARTIN DE BARCOS,2,1.0,2.0,-1.4670150000000004,43.48565000000001
567,16,4 ALLÉE MARTIN DE BARCOS,4,1.0,2.0,-1.4669859999999995,43.485723
568,16,6 ALLÉE MARTIN DE BARCOS,3,3.0,1.6666666666666667,-1.467624999999999,43.485954
569,23,1 RUE BARREAU DE SESCARS,3,1.0,2.0,-1.4689580000000004,43.510516999999986
570,23,2 RUE BARREAU DE SESCARS,2,1.0,2.0,-1.4691109999999994,43.51027599999999
571,23,3 RUE BARREAU DE SESCARS,2,1.0,1.0,-1.468999000000001,43.510269000000015
572,23,4 RUE BARREAU DE SESCARS,2,1.0,1.0,-1.4690799999999993,43.510073000000006
573,23,5 RUE BARREAU DE SESCARS,2,1.0,1.0,-1.4689569999999996,43.510059000000005
574,23,6 RUE BARREAU DE SESCARS,1,1.0,2.0,-1.4690249999999996,43.50986000000001
575,23,7 RUE BARREAU DE SESCARS,1,1.0,2.0,-1.4688449999999995,43.509804
576,23,8 RUE BARREAU DE SESCARS,4,2.0,2.0,-1.4691740000000004,43.50974800000001
577,23,10 RUE BARREAU DE SESCARS,1,1.0,1.0,-1.4691719999999988,43.50967500000001
578,23,12 RUE BARREAU DE SESCARS,2,1.0,1.0,-1.4690559999999997,43.509592
579,23,15BIS RUE DE BARRAT,1,,,-1.4701660000000003,43.51107
580,23,2 RUE DE BARRAT,2,1.0,2.0,-1.4687429999999986,43.51074700000001
581,23,3 RUE DE BARRAT,5,1.0,2.0,-1.4693220000000005,43.51073800000001
582,23,4 RUE DE BARRAT,2,1.0,1.0,-1.4689759999999992,43.510783999999994
